id,trip_duration
id3343890,1964.527
id2238717,435.06058
id3783551,704.5702
id2871161,1202.9944
id1998373,580.2608
id3922371,383.93756
id3805379,505.2595
id3472201,1338.3705
id3135373,1146.2555
id2997429,1594.9838
id0725267,350.1365
id3807275,489.0134
id0872456,1633.5553
id3592278,596.2446
id3746725,582.12665
id0822049,225.15945
id2541494,769.93896
id0635009,963.953
id2028829,722.6913
id3852625,746.7775
id3929182,1044.3763
id3974158,555.37134
id2707058,519.3332
id0229961,601.8722
id0445731,1134.3428
id2406744,516.9538
id0053599,1172.117
id2388931,854.86847
id0610374,921.3769
id2689936,271.6277
id2735625,736.5638
id1157460,373.11453
id3879227,434.31226
id0086935,469.3045
id0873740,508.04642
id1315354,501.74652
id2465111,567.8582
id3482860,555.2392
id1316961,422.69833
id2852988,358.09616
id2271663,368.95013
id3423961,270.86127
id1235922,601.9651
id2915535,793.1799
id2333910,687.58673
id0021630,223.01332
id3215346,421.6803
id2002765,1277.2764
id1095464,822.12305
id0815320,1678.5369
id2492963,609.2394
id3024946,657.6454
id3427147,345.5036
id3862893,393.1764
id1025175,1082.0934
id2896505,434.1616
id3949459,799.1332
id3807322,504.598
id2346055,250.4489
id0286324,586.6371
id0057631,414.83646
id1769914,316.1838
id0091822,385.33102
id0453366,1157.3826
id1640543,500.70285
id3506397,547.1469
id2676014,1050.3296
id1970357,385.70795
id1525990,704.7973
id0797385,453.38513
id3689831,1018.8746
id2417206,356.6162
id0682752,200.16199
id2804818,663.207
id0497463,584.0596
id0846469,198.21896
id2180057,771.6112
id1933132,727.85443
id0641396,222.13199
id0963625,621.3405
id0114775,485.9697
id3738112,394.32782
id0329492,403.5725
id2610920,367.38434
id0619147,744.9125
id0619672,430.09686
id0813883,1365.5286
id0110961,1102.0109
id3293359,423.7569
id1862339,563.5054
id0723530,713.8011
id2774999,1060.5597
id1592226,859.70184
id3738079,593.25305
id3145095,487.95328
id0313980,669.484
id0622562,213.19986
id1850144,1349.3503
id2539538,919.25494
id0957687,395.53534
id3600739,381.66986
id2032587,325.72888
id3466945,656.4508
id2456191,676.4339
id0890874,1107.9252
id2246190,1895.6409
id1435159,471.9296
id2511883,749.24475
id2030473,812.3561
id1181745,912.15533
id3011900,1197.5253
id2501403,532.4476
id0971818,652.51135
id2178132,719.9362
id2296567,282.27756
id2236582,297.57092
id1743305,760.7571
id3337488,534.1055
id3666640,328.9925
id0342592,145.67557
id2161000,426.7957
id1617565,1805.9891
id3969334,1074.3762
id3529603,388.92755
id1402282,277.03397
id0731175,601.04
id0810924,736.36084
id3762965,559.74225
id3761297,429.00406
id0924538,525.82886
id0510013,243.54239
id1495768,525.0389
id0951177,932.43115
id0723939,1995.9802
id0125878,901.27234
id1678895,1470.6035
id2113786,1132.7815
id1991197,244.52538
id2085107,524.4673
id2600313,1551.227
id0978877,460.65686
id1989058,648.7891
id0104322,758.07245
id3355195,1030.4493
id1408377,459.3566
id1629216,998.2203
id0338847,630.9291
id3393434,1405.5641
id3223128,1475.6371
id2911160,537.4732
id2383908,557.59686
id3774505,535.17163
id1785951,221.18515
id2844077,678.52484
id0464641,341.47604
id2719785,2040.6174
id3112070,1023.0332
id2633371,1256.5095
id1545163,467.26907
id3256712,945.8854
id1119152,2144.6357
id2691550,674.45953
id1353581,1318.0425
id2547658,867.7518
id2536144,908.1135
id1465543,936.2324
id2105406,1502.2288
id3999870,1062.1954
id1918508,810.0502
id2727544,691.44434
id3643250,522.12726
id3590190,288.8106
id3129852,516.1293
id0254410,276.22205
id3082569,451.34244
id2319054,471.51282
id1853948,501.59814
id1451897,767.30585
id3349971,1717.2529
id0760359,1562.6324
id0571598,1661.6837
id2133609,259.38974
id0394180,325.12277
id2428711,854.76074
id1310238,332.625
id0644172,764.86176
id1423610,841.3837
id1580831,783.69727
id1147720,558.65076
id2868087,462.7215
id2668179,1519.9476
id3280425,864.68304
id3706317,367.89374
id0643985,1284.7766
id2925496,550.09375
id1087968,1367.5513
id3354662,331.57477
id2421377,460.97726
id0222506,849.2364
id2806442,294.3791
id0356836,975.4938
id1529924,782.3977
id1845473,347.79358
id1457733,1255.43
id2844254,655.47375
id3519680,496.02774
id0087341,878.5705
id1197334,274.5825
id3021263,418.268
id3835216,398.13846
id1682476,498.44055
id1247568,482.01144
id3182255,251.79189
id0556642,553.20355
id3970355,577.7027
id1353190,1911.1007
id2762258,505.25684
id2663450,676.4497
id0673648,559.32367
id3599596,1366.1809
id1777896,594.68604
id1412431,583.6783
id3222071,490.7237
id3581455,840.062
id3909556,487.083
id1546841,588.3421
id3680488,612.96014
id3208327,553.51575
id0530719,1080.9902
id3887979,1178.7549
id2369992,376.95328
id1079043,430.75888
id3019007,914.21674
id0794962,808.43445
id0155674,284.59192
id2289155,578.0217
id1078621,450.05142
id1825441,686.8815
id0891858,1305.3218
id2454687,250.36511
id1570583,618.28876
id3664871,481.8622
id2302642,504.3543
id0445801,237.61607
id3025418,478.39023
id3677749,625.2799
id3967146,963.0171
id2282010,903.34155
id3364952,669.16986
id3922414,913.7164
id3344454,312.97006
id1579091,923.1925
id1105730,726.6408
id1802485,374.16083
id2190791,334.64798
id1377360,704.25433
id2664182,963.5518
id2464894,471.62164
id2818746,564.6592
id0879272,284.23642
id2764453,799.3068
id0091024,499.14813
id3379824,507.73386
id0613922,581.01605
id1745138,282.54904
id0224188,1610.3085
id2568196,226.0849
id0631288,605.64905
id1104466,528.1796
id0045719,319.0026
id2420202,515.43536
id1039051,353.92322
id2765415,377.1633
id2808472,354.249
id3771224,294.3346
id2001815,367.43915
id3951141,1085.1293
id0548626,352.41025
id2605839,298.82742
id3197704,299.67212
id2678420,683.38043
id1204523,936.29364
id0479293,716.1236
id0216384,327.1594
id0229543,717.25366
id1731456,206.13893
id0448311,785.3019
id2638882,665.60474
id1722498,1008.4544
id3367161,237.06284
id2691864,510.38342
id0620658,835.4558
id0336327,917.7988
id1653829,518.471
id3284686,938.1883
id1469661,447.00656
id2653180,715.06775
id0734883,1220.1499
id2783110,558.635
id3296972,396.86417
id2692852,710.05927
id2327290,616.5696
id0142021,213.03038
id1823172,719.85065
id0520572,556.71564
id1055882,742.5492
id1384248,360.8558
id0500276,339.60266
id3673071,615.84674
id2469910,743.0209
id2206698,266.30463
id2203458,285.16022
id0011634,1170.6942
id0219316,1204.2087
id2539815,1039.6997
id3919373,1333.0444
id0410481,727.7419
id3859929,356.73303
id0464639,689.8339
id0500086,774.3064
id2929995,692.50604
id1087894,876.28723
id3371398,969.4718
id0992949,485.47952
id2441708,1247.0752
id0068259,180.95634
id3245208,1773.8405
id3833263,586.3264
id2950975,526.53973
id0171063,782.5957
id1695993,836.75385
id3681490,549.4697
id1544262,531.33026
id3946929,1721.1523
id3440977,1134.6953
id0350821,328.33038
id1294917,413.02353
id2861805,200.83217
id1332758,468.93777
id3825792,393.0612
id3485209,2179.1409
id0971356,620.6862
id3250967,565.6943
id3539562,596.6389
id2404693,388.46896
id2015132,390.64377
id3725261,857.4324
id3283319,601.2737
id3083016,1167.072
id2644980,397.06418
id2375347,454.93628
id1520025,328.6817
id1304250,275.5954
id0129709,535.13306
id1074604,438.74478
id3949291,460.15347
id3165454,428.16684
id3247642,1296.5813
id2473703,676.1729
id2496089,526.693
id3682049,154.00606
id2880443,465.05374
id2765735,713.76465
id0352186,2383.2046
id0996600,401.05933
id2012314,705.1097
id0665593,230.5547
id0174438,380.25815
id0355979,734.5173
id0452240,950.1246
id2520662,700.02704
id0884312,436.52625
id1728368,729.5873
id1999962,598.3041
id3739037,368.0248
id1178723,681.3256
id2844228,625.4391
id1990663,900.4118
id1681283,382.78217
id2562334,457.00525
id0966110,470.19724
id2093962,458.87042
id1685513,1134.7695
id2953499,228.5486
id0524911,888.83636
id2522264,343.88208
id0327004,698.95654
id3226188,946.28595
id2223447,650.2582
id0556470,727.9977
id3230077,876.071
id0771735,897.54517
id1472985,1488.7286
id3003758,678.9971
id3106048,416.38934
id1077518,835.9948
id1599596,737.83484
id3770210,1553.0488
id2615332,542.3597
id2051626,455.5979
id1733455,988.0838
id3124510,945.89075
id2426625,206.26155
id0775026,641.23047
id0295118,2615.668
id2331547,871.38153
id1233821,330.1468
id3023874,949.1232
id0266983,222.16731
id0251633,360.98456
id1714711,567.2518
id0366383,474.9822
id1862263,2728.231
id0069353,1270.7928
id0511118,401.1437
id0994184,399.73425
id3816965,371.27664
id2630127,1206.7555
id2674728,332.53607
id2989447,642.8488
id3611039,699.4801
id2155404,495.7555
id0145541,821.1945
id1091260,184.23112
id0341293,312.4574
id0108173,405.7436
id1974596,236.20778
id2113408,578.9416
id0461614,1090.4154
id1706158,267.11957
id2054913,536.27954
id3482789,553.47925
id0001567,599.5605
id3451451,321.51874
id2785125,582.048
id3928010,1248.5383
id0745322,584.62585
id3267611,725.28955
id3257985,938.47003
id0795527,489.45078
id3883654,362.76367
id3145138,1112.2389
id3948362,584.8834
id2602397,286.96472
id3846336,182.35573
id0862114,916.5716
id1924204,586.59814
id2164992,797.8275
id0461904,162.88914
id1067153,351.80173
id0760089,696.75714
id0198392,515.5859
id3583211,695.3273
id3372464,279.3691
id3588945,828.3495
id0401372,917.3569
id2524792,376.90445
id2020131,508.7389
id2459914,461.69177
id2977220,797.1201
id3291800,937.1038
id2683099,922.82367
id2522320,1025.506
id3091105,371.77826
id2088875,1718.5635
id2598246,329.09933
id3679201,721.6726
id0947737,631.92755
id2683435,1211.341
id1866332,389.95712
id3099232,690.23694
id1431215,1263.3464
id2599775,626.9766
id1903969,481.01474
id2947952,307.98907
id1294307,1424.7572
id3147197,1386.157
id2380666,260.49118
id0889862,555.339
id3929307,1356.0771
id2585149,865.6441
id2920935,851.65735
id3921236,276.8112
id2755448,1137.727
id2069113,997.89685
id3858778,461.18793
id1489552,746.6474
id0412240,591.3217
id1502396,507.36624
id2209662,727.23193
id1693916,442.43344
id0770797,155.22618
id0054547,611.2353
id2827129,351.24667
id2653783,426.87076
id2428090,1579.7511
id0763930,358.94373
id2897799,474.73557
id3667711,1218.8794
id2062323,244.9573
id2624091,413.19037
id1053194,335.36096
id1336747,2313.4907
id0063306,290.5654
id2464869,1117.361
id3336584,448.69547
id1696065,301.02786
id2345132,566.75964
id1891616,400.71573
id3596848,358.19617
id1725005,678.02216
id0732175,465.06372
id1474433,955.5146
id0963839,525.18616
id3979182,359.21588
id0789673,1184.6703
id2023848,286.13382
id0875113,1020.3219
id3096262,710.16406
id0179328,678.77277
id2844429,383.59558
id2385114,248.50294
id2540989,480.5346
id3196737,665.3902
id3391028,691.7099
id3238903,360.50244
id1182176,1432.8008
id1611585,638.1894
id0508107,627.2591
id3064976,327.41174
id1208116,214.7005
id3756903,835.54913
id0551254,415.23618
id2036778,237.93398
id0008753,795.33984
id1097326,2664.8418
id1079819,1498.0299
id3179578,1508.3446
id1836160,503.08044
id2919468,256.8327
id1659986,287.0319
id3961594,1510.4491
id1795389,1620.5103
id2774733,551.79156
id1395615,1156.1775
id2239851,305.61273
id1812788,1191.8455
id2907898,240.51482
id0337203,1808.2955
id2226676,717.77924
id0679261,342.60092
id1959071,1766.3411
id3746315,252.61748
id3001009,347.69345
id0509704,2368.698
id0308368,253.71637
id2330609,349.40323
id2906651,735.5846
id2226583,328.75732
id2497086,536.4397
id0196293,562.0317
id0613803,559.83875
id2863992,615.6597
id2530849,711.1016
id0427317,457.24228
id0499584,770.00256
id2407945,509.87332
id1558057,244.53464
id2425695,835.384
id2494320,433.96658
id3141023,641.1854
id3017225,478.6957
id3555489,1004.92126
id1684411,421.5775
id1096666,597.9156
id3884756,841.4552
id2592602,1614.0023
id2302804,478.20465
id2946089,2212.9355
id1497798,417.56625
id1590771,349.366
id0586109,664.47473
id0584049,402.47726
id2887622,196.34154
id0911547,347.8939
id1037302,2446.4934
id0080500,840.8055
id2109415,851.9953
id0374281,840.21686
id3630264,459.48328
id1608195,319.72794
id1528620,461.90143
id3986405,955.32166
id0858008,541.1971
id3543529,389.84586
id3223025,429.81512
id1864530,554.24945
id3806932,632.9367
id3019132,1265.747
id2904833,1225.1825
id2481255,449.66702
id2289844,575.37726
id0331905,193.82977
id2575133,1684.5549
id1647987,378.66058
id0949235,253.93594
id1014601,757.8839
id0619273,538.8399
id3462626,781.1477
id2971155,311.1078
id0996174,3582.0596
id3200300,1337.6113
id1145585,690.3388
id0112039,382.85043
id2716451,300.33292
id1362076,1179.648
id2383986,593.2236
id2295961,2000.3835
id0930096,902.18744
id1430369,1306.3387
id1329266,1580.3799
id1612675,468.64856
id1242566,1002.15936
id3274726,430.889
id2074253,652.84985
id1465188,865.73584
id0210489,534.28906
id0024669,474.62805
id2904580,925.66455
id1304013,950.404
id1298469,1276.4885
id3946814,533.173
id1758235,741.56775
id3450734,625.968
id2367183,367.81143
id1852532,921.7121
id2638427,2803.5
id1696672,684.13336
id2466068,947.7302
id1227929,417.80682
id1405235,738.18475
id2385878,627.82825
id1162701,1063.3884
id2879047,1252.523
id1073349,717.17145
id1136656,445.06845
id1493383,1141.1024
id1070837,210.85796
id2696045,835.20135
id0915559,820.90955
id1761372,571.0997
id2858895,832.8486
id3219386,422.38205
id0922643,345.2745
id0301051,335.20734
id3286850,1034.5836
id1987281,600.2003
id3920061,662.29706
id0357017,1477.4612
id3984889,800.98694
id0643492,821.4376
id0116754,691.2697
id1960788,1325.4581
id1591647,210.13416
id1047286,3140.27
id3421017,1159.3274
id0448727,598.7329
id0247572,1042.3301
id2053248,485.46887
id3576548,535.19464
id3341989,1304.267
id0713785,503.96793
id0124483,1331.006
id1323557,561.1212
id1935665,595.28625
id1560645,971.57544
id2347980,2332.5334
id1554747,616.93335
id0664282,558.8392
id3838191,1028.1069
id3210347,322.66666
id1506478,320.51483
id2668512,1053.6912
id2148468,1498.0878
id3821354,1176.5186
id2478515,624.6
id1018334,682.7251
id3913573,279.84827
id3887221,1670.5608
id2326782,1396.6007
id3641401,610.59045
id1941097,2400.6338
id0794823,949.20074
id3746035,546.3816
id2120680,244.22176
id3066117,614.24817
id0060369,688.606
id2000513,1777.3367
id2680537,276.06796
id3492018,877.2185
id3397316,446.50247
id0446662,678.9167
id1811676,338.8277
id0434275,383.13388
id2946249,898.6212
id3692004,1016.3445
id0767630,736.46497
id0117963,2141.779
id0047099,1053.564
id3944360,937.13824
id3265602,820.9958
id1040313,157.2562
id3519886,414.76685
id1780920,538.57587
id3397729,666.7468
id1638658,717.242
id2428282,617.01117
id2400606,573.1367
id3044310,367.5458
id2284110,587.5507
id2661153,657.1271
id3852525,521.7864
id1021559,759.27185
id3768815,597.4397
id1349574,545.1031
id0656847,258.83298
id3334175,1780.5253
id0672048,342.7253
id0737043,964.323
id0765751,761.9873
id3492561,411.40842
id0592016,847.55634
id1958812,384.19995
id2301602,1666.0739
id0000771,293.3774
id1521297,390.82382
id0455668,688.55505
id3187318,581.0371
id2464368,1287.8145
id0678922,1176.2239
id3497583,385.73727
id2120772,417.94025
id0616328,264.1282
id2351479,355.75012
id3809126,414.83148
id3594980,1186.9486
id2691872,1078.9043
id3801489,1476.7183
id1073278,671.248
id2374234,334.8457
id3286549,1595.7122
id1112974,409.61533
id2854349,385.06622
id2353777,1515.5033
id2357942,633.8188
id0714162,1163.965
id2647839,227.21352
id0007437,971.033
id0495125,442.37363
id1401893,2773.2056
id1719659,2117.618
id2283296,322.48505
id2233285,3115.4114
id2430542,3656.9512
id0174179,318.3365
id3609946,426.00943
id1386674,531.4341
id0186632,243.53796
id3153019,731.15106
id3825824,944.5061
id2998769,182.8617
id3659225,647.2473
id3161979,1177.7955
id3279950,323.01486
id0400784,501.62787
id3296394,338.7433
id1798283,870.38586
id2964604,1074.7599
id0990829,1907.3152
id2124798,195.38939
id2329526,2654.2979
id1631887,440.5579
id2713351,999.5801
id3135592,434.5442
id1921817,837.187
id3246268,527.03076
id0716004,290.004
id1196034,753.04395
id1633825,4090.2842
id1519648,257.11243
id2126684,384.45737
id1821512,234.87155
id3343185,3122.6418
id1269055,226.86827
id3518138,801.1338
id3943369,509.37442
id1632471,501.10684
id0303761,1273.4312
id0669045,729.8566
id2209295,803.6265
id2342244,1051.9149
id1504243,277.02283
id0439081,1307.0433
id2862669,494.25433
id1533257,418.36276
id1018120,1269.8368
id1103569,572.6469
id0967095,2271.281
id1571110,467.51453
id2656144,1069.9038
id2367568,1618.9963
id0185204,744.2079
id2745752,620.28674
id3499173,966.0115
id2228258,418.02255
id2169681,382.23248
id2803323,1589.0731
id2700125,413.01227
id2900023,668.5984
id3222331,407.1483
id1682740,1725.9425
id2269039,1321.4976
id0787913,377.11893
id1554735,356.81985
id0397830,1158.3402
id2708088,607.6155
id3777645,2364.8684
id3512543,2200.2249
id2955994,360.21124
id3048449,759.7186
id3158307,1242.0345
id3828778,384.942
id1683706,819.27606
id1873911,519.2283
id0034008,251.52081
id0800150,341.53238
id2436193,659.78925
id0532372,1763.4479
id3752299,472.65356
id2770266,1562.9269
id0575926,1048.7997
id2447450,606.02203
id3176163,737.1383
id0766843,736.60706
id1277022,700.2698
id1680431,501.0331
id2010626,492.58237
id3965549,1118.1019
id1320731,591.6031
id1935889,2399.481
id3779854,661.36053
id2468075,2069.8137
id3131694,638.878
id2200891,324.41226
id1739991,722.95844
id0947095,387.26535
id1444483,1596.4661
id3591895,706.14514
id3045909,567.1816
id1000356,1154.3817
id2646257,713.0496
id2393920,165.18419
id3590150,328.56415
id0809833,913.73816
id2663332,384.0086
id1855118,2219.874
id3507704,503.24103
id3279086,2533.4849
id3365958,551.2549
id1102385,2091.5708
id0481202,640.0498
id2779732,1399.6489
id3638349,550.61505
id0090043,1075.6836
id1110520,1844.0458
id3876169,288.06918
id2081753,1027.6786
id0137236,275.20724
id2774164,1387.0343
id0907162,1750.6052
id1349975,888.51733
id3118638,530.18695
id3462759,544.02716
id3167309,1061.26
id0402441,1157.6406
id0218860,456.20618
id3359935,184.82101
id0013351,266.11185
id2383942,917.38446
id0147149,822.952
id2227022,1613.8806
id3195432,343.2154
id1481710,667.8239
id2169460,462.45093
id3909241,3560.3894
id2311253,814.6273
id0442545,1369.9406
id1028738,952.1581
id3428583,1760.231
id2520187,996.8495
id2707090,674.38837
id3022878,1869.3336
id2310947,438.9117
id1566703,757.43097
id3964617,1671.0765
id0782717,568.606
id1862381,203.9354
id2020718,488.37943
id3469205,315.75833
id1465982,769.09393
id2013922,1060.9313
id0948433,684.91754
id2007974,1560.5803
id2923210,468.77982
id2772181,603.08746
id3633751,568.71466
id2432387,1062.1848
id3221499,813.77954
id0457885,355.96912
id2716964,668.9746
id3205661,282.1957
id1902694,901.154
id2618816,581.9401
id3837664,1169.6565
id1696610,3463.8777
id3162453,1739.5808
id3451969,374.1696
id0361923,552.7981
id2394861,352.68488
id2077131,310.06152
id3367685,502.2857
id2139535,3861.1519
id2209808,497.72162
id2026466,3458.5056
id0717891,974.4667
id2204076,532.50684
id2337006,533.8877
id1662597,792.3029
id0441033,773.6124
id2652858,230.29019
id1522801,830.7007
id3181007,1212.8142
id0774660,656.6537
id3713841,1709.1476
id2430269,402.34897
id1902523,363.60538
id3672289,1060.7825
id2602079,1555.18
id0155273,497.01654
id1088573,551.90173
id2146702,1084.5437
id1627946,394.07153
id1957105,1435.573
id0245407,735.2127
id3877987,810.4525
id3299167,449.20932
id0106438,424.61655
id3456305,856.7417
id0008176,752.9839
id3538097,510.26007
id2872615,257.8117
id1300728,232.5977
id1759063,602.4307
id3378797,303.82288
id3424656,1605.2156
id3801821,808.96454
id3313803,1382.2651
id0934856,814.57794
id1992303,2170.1743
id1946659,1092.5522
id1647636,722.8352
id3672610,2138.3804
id2753261,759.748
id1317210,1424.9319
id3204291,2509.6982
id0912314,244.90465
id0216001,429.47406
id0564435,767.3872
id2645654,541.28235
id2650865,415.68835
id1145726,762.99976
id0200081,472.48737
id1727383,1397.4166
id0084103,1155.5833
id1347779,1893.2349
id3480827,2404.674
id0484692,236.34569
id3832945,1994.4963
id1991496,920.1778
id0650302,1798.4818
id3096920,179.65643
id2730684,277.83414
id1211010,392.23605
id3960416,508.16025
id2951496,661.78864
id2967610,1456.9495
id0539811,822.2902
id3971535,455.92612
id1168342,1220.0736
id2109187,933.4728
id2332161,1337.2852
id0384065,758.0439
id1970341,279.21753
id0943451,647.3048
id2025313,379.14697
id0430135,1335.4652
id0929209,914.8458
id1149325,187.28217
id1242238,825.43134
id2684168,2255.988
id1893436,3031.5452
id0981224,925.3774
id0414865,555.0183
id3540748,336.44
id2214354,217.9704
id2165732,2455.0408
id0678467,2544.2346
id2866186,252.21678
id3536382,1378.604
id3826760,470.88416
id0555685,1161.5294
id2618600,347.6082
id3545201,2224.4355
id2583816,862.98566
id2048800,313.55554
id1708038,793.3696
id0883666,717.1304
id1917167,381.48013
id0912977,3627.893
id2611835,794.1742
id1528569,1043.5198
id3015210,1193.9974
id1060792,528.896
id3179381,1063.8911
id3161269,284.95917
id2817446,217.33575
id3647572,403.88998
id1856954,518.3377
id2495640,554.704
id2189363,1298.9128
id3793016,706.674
id2337289,404.50092
id1047594,682.21375
id1277358,422.6244
id3307426,486.44385
id1245541,241.08717
id0912195,666.9796
id0481901,678.07104
id0083386,294.3077
id0027009,1574.2883
id0720680,552.6098
id3403707,668.1573
id1018820,329.11823
id1325691,771.84924
id3311238,1571.2738
id3711519,334.632
id2870740,964.90314
id2242865,816.96106
id2546328,2683.7332
id3367200,442.9823
id0127471,609.4009
id2507642,566.1192
id0133770,653.46436
id2050490,1726.603
id2189332,406.5944
id3849554,1011.2747
id0476416,226.29073
id3796048,651.4076
id2124259,947.8786
id3563236,560.1694
id2132415,363.69147
id2523762,782.174
id0157751,283.35983
id0534053,1629.1311
id1101854,293.44745
id0612794,1407.4185
id2692095,2239.677
id1112064,258.33167
id2547305,719.9352
id3925329,946.7287
id2400863,1580.6423
id0941683,781.97424
id2650540,472.15967
id0050714,905.46436
id0613792,249.43181
id1199110,177.40842
id0055346,926.3289
id1681215,205.60646
id3191677,296.2704
id3967343,1093.2856
id3378906,1630.124
id3948299,1544.0656
id0946221,1589.9309
id3715053,1081.6602
id0157324,1491.9722
id2399068,1274.767
id0644397,792.2939
id0910638,1048.8978
id1431668,663.8807
id0348529,433.49353
id3474719,792.8747
id2263810,1410.1046
id1797495,943.4017
id3249326,844.46985
id1101664,262.40967
id3414951,330.9154
id3445287,1585.5651
id0909790,1233.8877
id3579180,1621.6094
id0943506,891.5603
id3344681,1069.9738
id1902342,848.91614
id2635054,619.6191
id1924841,955.0244
id0771147,294.9817
id3304095,868.19183
id0649804,852.80426
id2761373,618.0904
id2490128,2435.8474
id3280296,601.9786
id0212958,846.05005
id3955800,2254.8733
id0248800,445.0291
id3865755,634.6887
id0713352,500.40176
id3367177,179.58246
id1449612,890.96423
id0607775,1178.0193
id3181716,268.52164
id0674386,756.7315
id2711880,914.21985
id3742561,435.24942
id1245705,341.05383
id3684753,760.69574
id2356448,647.3048
id2657827,444.14014
id0836812,429.75165
id0410364,1039.4005
id1567918,1396.986
id3750797,1081.9008
id1157636,325.6041
id3002137,909.3107
id0052171,2575.3215
id2730095,966.3085
id2634504,3482.9465
id0268200,906.4746
id2506505,397.87018
id3541954,743.19196
id2571260,214.8673
id3971325,539.5493
id1417830,954.7053
id2297990,677.6166
id1234331,1730.5188
id3423704,3660.595
id1446252,690.18286
id3632304,883.05115
id2561891,2166.3584
id2764340,523.35596
id3298387,362.50912
id2052145,323.92322
id2789080,808.74756
id1325521,664.61755
id2488833,1256.1151
id0110219,1131.184
id1081928,400.42007
id2882430,211.91353
id1047711,316.03894
id1819194,674.80396
id1072795,687.3021
id0611971,1777.5563
id3475921,200.0219
id0455872,1234.7589
id1452376,1331.4576
id0330340,1120.8492
id1205832,581.7069
id2984918,447.78482
id1121412,416.41403
id3491336,287.00687
id2891710,1539.3186
id2663617,602.27167
id0671728,346.76392
id3635535,909.4206
id3871825,2076.564
id0678454,2345.8572
id2276482,444.47394
id3388916,676.26337
id3632303,914.81964
id3190070,573.7884
id1430894,676.99005
id2069387,1443.2009
id0578005,638.09674
id2442852,420.40982
id1476091,2492.6165
id3726643,396.9196
id2751746,186.60492
id2384314,617.9168
id1443196,728.82684
id1900238,535.1353
id2560228,1293.2036
id1926622,522.60266
id0954935,2304.0044
id3720722,325.47113
id0982705,232.37904
id1417278,1471.3588
id3886684,353.38443
id0727347,1418.1859
id1185470,1518.2942
id1240311,762.7331
id2331515,520.3813
id1888393,1100.8423
id2961935,2432.7087
id1727186,1651.1945
id1903402,331.38977
id1601822,1185.4202
id3898223,675.7465
id3590965,164.95976
id0560606,1017.35205
id2624619,563.69653
id0296303,1228.878
id1537821,812.29987
id0974657,317.7178
id1974060,978.78894
id0388885,3756.9985
id2934684,684.1291
id1676273,1754.4122
id0730759,1269.0663
id0104163,332.43097
id1889098,913.2742
id2913061,3458.5552
id3573614,1574.6144
id1759627,781.7118
id1820852,1450.1904
id2247890,1866.4312
id1801156,601.55237
id2642042,996.2297
id2137054,482.3476
id2932897,903.9886
id0872743,258.06854
id3803802,1161.6736
id0722212,470.3314
id3410539,269.07574
id0658834,471.9271
id2855485,522.07166
id0596410,314.05118
id0445203,1106.9865
id2923899,550.2283
id3004309,603.3208
id1987455,1223.1489
id1790048,715.4131
id1587995,292.47327
id1246480,1760.8844
id3214044,3463.0383
id0903862,1243.4911
id1616674,948.35834
id2863587,1790.3975
id1220656,464.35422
id0682384,2193.009
id1496241,981.9847
id1601209,717.50885
id1302197,1583.9
id1466999,1237.9279
id1057139,617.51086
id3171440,265.5561
id2697134,794.32324
id1614286,433.9946
id3376768,1075.5383
id3464476,327.48315
id3167606,946.7201
id2240107,1804.2891
id3407354,803.6361
id1228162,1469.048
id0015016,578.7688
id1057270,175.26886
id3140624,181.45984
id3405620,249.47505
id0389251,685.889
id1775608,1476.643
id2202163,209.70471
id1002620,2510.969
id3182380,321.6027
id0321356,388.24393
id3238234,390.43036
id2966997,879.783
id0917458,818.9324
id3351624,1350.7155
id1690208,2504.6274
id3914420,503.5217
id2787494,842.2779
id1862799,860.78107
id3388282,535.0694
id1644851,691.9319
id3264258,1043.3121
id3045952,1408.5479
id2404382,606.75824
id1650720,332.00626
id1079797,889.7036
id3478533,1565.1605
id0571104,844.6851
id0285109,317.00308
id2206672,412.06693
id3312029,865.2756
id0623334,2291.6191
id0865160,629.52435
id1379657,1237.9811
id3068053,456.29318
id1680445,284.40662
id0806364,325.03336
id2880917,205.8245
id2911512,635.474
id3295550,1125.5316
id0996501,589.998
id3943461,504.0686
id3591399,1510.9927
id0370832,593.1624
id3353812,851.622
id1989119,1284.7196
id2459628,510.4027
id3057691,523.468
id3726414,675.5639
id2773453,1653.1991
id0354817,188.80766
id0407552,1219.1104
id1291815,251.32281
id2501179,266.9321
id3770350,621.7537
id2889236,862.4885
id2200323,927.3416
id1118035,300.20837
id0862341,854.113
id3699597,710.23083
id3240097,704.13696
id3410554,781.367
id1133489,234.70132
id0304484,409.17932
id2535255,950.62585
id2605951,637.63214
id0385782,760.934
id2090941,1102.0702
id2063575,1342.0645
id3060656,1846.9655
id2002680,1159.9462
id3495711,1016.9501
id2549602,320.03088
id1250597,310.63385
id3190297,2195.7905
id2688474,324.95593
id0160519,3591.421
id0234385,1062.4271
id3917193,546.6735
id3026464,703.2341
id0327129,879.7087
id2085692,1201.7693
id1570226,502.0573
id1800772,596.5976
id1298454,280.0369
id3464843,525.39844
id3121742,1048.6329
id1509917,1075.6107
id1116150,597.2428
id2747626,246.76631
id2554939,1038.6531
id0294429,784.54034
id2176416,609.492
id3668254,331.50278
id1083278,688.5406
id2806415,458.01535
id0909410,1042.0839
id2125074,819.1791
id0709811,359.62817
id3710363,1451.2523
id3431617,545.24634
id3075716,875.15686
id3144344,435.1263
id2836363,3187.6997
