user_id,user_link,user_name,user_nationality,user_level,user_badge,user_games,comment_date,recommend,score,comment
76561199183680170,https://steamcommunity.com/profiles/76561199183680170/,起名困难症患者,,-1,-1,-1,2024年8月20日,0,15.8,地图依托，这个其实也不是多大的问题，有点瑕疵很正常。但牛魔的天天请一些用亲妈，欧不对用亲爷爷来钓鱼的博主宣传实在是太难令人绷的住了，养了一群孝子更是单机版op，一年前打个85分都要被群建，真是令人感慨。还有多国登顶这个新闻更是绝中绝，堪比原神。天天引战，牛魔的贴吧问个问题都要被群攻，边打边刷贴吧，云玩家含量更是顶中顶😅😅😅😅😅😅😅
76561198980126158,https://steamcommunity.com/profiles/76561198980126158/,小学好养,,6,4,61,2024年8月20日,0,20.3,地图是一坨屎，boss的伤害没有外面的蘑菇小怪打我痛，到处都是空气墙你看着能过去实则就是空气墙，打完虎先锋后面就是石先锋-黄风怪，两个boss无脑加血条数值，本身怪不难就是加血条恶心你，而且都第二章打到黄风怪了也打了这么多精英怪和boss了你就不能换两个变身给我爽爽？就守着你那破火刀过一辈子？
76561198159378279,https://steamcommunity.com/profiles/76561198159378279/,Utyu,China,17,16,53,2024年8月20日,1,19.1,9/10
76561198416766908,https://steamcommunity.com/profiles/76561198416766908/,暴龙神大王,Hong Kong,9,5,74,2024年8月20日,1,7.4,我觉得有9分，8分低了点，我认为缺点有空气墙，以及没有地图指引或者大地图，这样会导致我走向那些看似有路的路段，总体来说游戏挺不错的
76561199629021893,https://steamcommunity.com/profiles/76561199629021893/,2053551586,,1,-1,-1,2024年8月20日,0,15.9,战斗真的算不上好 没有反应时间 防反打不出来 boss血量高攻击高 键盘又有延迟 猴子攻击衔接又有问题 真的被恶心到了 什么时候不被恶心再改评论
76561199124543849,https://steamcommunity.com/profiles/76561199124543849/,嗯呐,,5,5,27,2024年8月20日,1,8.1,虎先锋这数值是人能打过的？
76561198157715339,https://steamcommunity.com/profiles/76561198157715339/,路德维克LudwigYorvik,,46,82,204,2024年8月20日,0,11.3,之所以申请退款是因为玩过仁王以后不能打断已经做出的动作的机制我已经不适应了。1.比如不小心吃了BOSS的第一段，刚爬起来又吃第二段，按闪避键没反应特难受。2.台词对话也不对味，人物的发言不按照自己的设定和对方身份来，像小学生写的舞台剧。3.作为主角的猴子就一张皮，感觉没有性格，没有目标。4.感觉猴子性能不太行比黑魂主角要强一点（但是冲刺是真的慢没有紧张感，闪避后无法快速拉回距离），但是BOSS的性能很好超越仁王级别。这样即使反应过来了也操作不好。5.主播能打是因为他们提前测试过，知道猴子的性能。一般人不被揍死几次过不了胖头和尚。玩到目前重攻击就是个笑话前摇大不能取消动作，不小心按到就是站桩挨打。建议当云玩家看看直播和剧情，别太纠结游戏性。*话说才8小时就这么多好评啊？到底是资本的力量太强还是情怀加分啊。
s1mpleovo,https://steamcommunity.com/id/s1mpleovo/,viper,"Chongqing, Chongqing, China",6,4,34,2024年8月20日,1,10.8,是真心好玩 对我这种小白来说比法环这种开放式游戏更适合我 所以这个游戏不要抱有开放世界的想法来玩 有空气墙是必须的
76561199360538197,https://steamcommunity.com/profiles/76561199360538197/,douguaiT,,4,5,33,2024年8月20日,1,20.1,IGN has lost its credibility; I don't believe this is an 8 out of 10 work. Black Myth: Wukong deserves the Game of the Year award.
76561198851898573,https://steamcommunity.com/profiles/76561198851898573/,我TM来辣！！！,,6,4,30,2024年8月20日,1,8.7,伟大！无需多言！
76561199080774755,https://steamcommunity.com/profiles/76561199080774755/,黑色幽默对哥笑,"Shandong, China",40,47,112,2024年8月20日,1,12.1,好玩，爱玩，想玩，我心目中的年度最佳
76561199058506331,https://steamcommunity.com/profiles/76561199058506331/,sergeliu,,-1,-1,-1,2024年8月20日,1,15.3,神
76561198128365916,https://steamcommunity.com/profiles/76561198128365916/,狱火姬,China,11,9,101,2024年8月20日,0,9.3,想了想之前的评论有点过激了，浮屠界和你妈一块死
76561198361784551,https://steamcommunity.com/profiles/76561198361784551/,626,,7,6,28,2024年8月20日,1,10.0,定风桥的粪怪是真的离谱 两个盾牌加三个nt兄弟 引导做的也不太行 过桥了 但是绕晕了
76561198426824574,https://steamcommunity.com/profiles/76561198426824574/,lxtwp,China,25,21,87,2024年8月20日,1,12.4,爽！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
76561198289956184,https://steamcommunity.com/profiles/76561198289956184/,云衫丶,China,10,8,21,2024年8月20日,1,16.4,这可是齐天大圣啊
76561198887830469,https://steamcommunity.com/profiles/76561198887830469/,冰冻罗非鱼,"Suzhou, Jiangsu, China",7,6,49,2024年8月20日,1,11.1,天宇苍茫，星辰阑珊，皓月斜挂青云端，神龙隐秘，腾云驾雾，龙吟虎啸伴剑寒。烟霞涌动，山河图卷，几度风雨几度年，风光无限，几多情思，皆寄于那一抹弦。遥望江山如画卷，朱华映雪苍茫天，世外桃源云雾绕，传说已久神话牵。紫电青霜惊雷起，金猴逐梦不觉间，十万军阵浮云里，一朝披甲破长川。夜雨潇潇灯下吟，临风独步天涯路，天宫仙境云海浮，绝顶巅峰人间驻。月下长桥，松间影，英姿焕发似神君，英雄豪杰皆梦中，何必白头何必痕？青石巷陌古寺边，长风高歌穿白云，千古传说今犹在，一梦千年入画轮。万里长征天外梦，一剑长虹舞九天，无尽江湖绣山川，神话重生续佳篇。天际霜华映朝阳，风云聚散随意扬，传说千年如水影，英雄今兮入图章。无边际，唯孤行，漫步天涯释重负，愿与君共游戏，犹如君临天下游。若问何处为神话，何必寻觅岁月长，千山万水皆此景，传奇落笔梦成章。
76561199515604877,https://steamcommunity.com/profiles/76561199515604877/,YBi8Bu,"Zhuhai, Guangdong, China",2,4,16,2024年8月20日,1,2.9,豪丸。溢美之词我就不多说了，还是讲讲缺点。关卡内很多地方引导不好，没有小地图，地图也比较复杂，大部分时候没有任何引导，容易迷路浪费时间；而且既然藏了支线等需要探索地图的内容，能不能不要搞那么多空气墙，或者让空气墙明显一点也行，不然实在影响探索欲望
76561199369796226,https://steamcommunity.com/profiles/76561199369796226/,胖次头套侠,,38,43,194,2024年8月20日,0,4.0,他们说多么难，死了多少次，我不知道，我只知道我他妈连杨戟都不能好好打到结束，该做的我都做了，更新显卡驱动，兼容模式，-dx12（11）锁60帧 改分辨率 画质拉低 .....我现在满脑子都是有个傻逼花了三百买了一肚子气，我只希望能好好玩一把游戏，谢谢
76561199517529692,https://steamcommunity.com/profiles/76561199517529692/,Rookie Ricky,,5,5,115,2024年8月20日,1,13.0,相同价位，腾讯做了个无双皮肤，游科做了个无双佳作
76561199305029341,https://steamcommunity.com/profiles/76561199305029341/,yeye,,6,4,41,2024年8月20日,0,13.7,非常垃圾 到处空气墙 抄都抄不明白
76561198817441197,https://steamcommunity.com/profiles/76561198817441197/,coo1v,,6,4,34,2024年8月20日,1,16.6,太棒啦
76561199245927179,https://steamcommunity.com/profiles/76561199245927179/,阿正,,-1,-1,-1,2024年8月20日,0,10.2,打击感几乎没有，挺失望
76561199074410580,https://steamcommunity.com/profiles/76561199074410580/,JUN,,11,7,21,2024年8月20日,0,11.6,搞这么难都不知道给谁玩打一个下午才过两三个boss浪费时间
76561198409873462,https://steamcommunity.com/profiles/76561198409873462/,五岁先生,China,9,7,41,2024年8月20日,1,6.9,顶级！
76561198109661142,https://steamcommunity.com/profiles/76561198109661142/,本诺-冯-阿琴波尔迪,,11,7,60,2024年8月20日,0,0.5,这b优化跟手柄配的是个鸡巴！！！  ♥♥♥♥!!!
76561198109122755,https://steamcommunity.com/profiles/76561198109122755/,宥安,,-1,-1,-1,2024年8月20日,0,6.3,玩了几小时闪退十几次  折磨
76561197962195743,https://steamcommunity.com/profiles/76561197962195743/,不可以瑟瑟！,China,33,20,86,2024年8月20日,1,14.2,免费获取的产品好玩，爱玩。当年斗战神留下的遗憾”白骨之后再无西游“，如今黑神话”重走西游路“给我带来的远不止支持国产3A那么简单了，还有包含着对这一题材和背后的团队的热爱和感动，今天成功所有人都会铭记。
skjgbisdbhgisdngioegn,https://steamcommunity.com/id/skjgbisdbhgisdngioegn/,im a fucking kneegrow retard,United States,8,6,84,2024年8月20日,1,16.3,那是歪瑞古德！
76561198185153519,https://steamcommunity.com/profiles/76561198185153519/,chen,"Shanghai, China",25,24,149,2024年8月20日,0,18.7,很幸运没有卡顿和闪退，但第二章看的眼睛要瞎，还有无耻的鼠特林加上虎先锋
76561199390309178,https://steamcommunity.com/profiles/76561199390309178/,木辛胖梓,,5,5,27,2024年8月20日,1,13.1,打的很舒服，还有需要优化的地方，自家第一个大学生加油
76561198848249772,https://steamcommunity.com/profiles/76561198848249772/,mouze,China,11,11,75,2024年8月20日,1,12.3,非常好玩
onlymoon,https://steamcommunity.com/id/onlymoon/,Re1ax,United States,11,7,22,2024年8月20日,0,15.5,豪华版等于60买个音乐包 不太值
76561199069039146,https://steamcommunity.com/profiles/76561199069039146/,和光同尘,"Tianjin, Tianjin, China",13,15,91,2024年8月20日,1,8.2,动作非常丝滑，和BOSS的交互非常舒适，景色也非常漂亮，体量真大，慢慢玩
76561199038385071,https://steamcommunity.com/profiles/76561199038385071/,6..启明之路,"Zhejiang, China",5,4,22,2024年8月20日,1,2.3,好！
76561199187374948,https://steamcommunity.com/profiles/76561199187374948/,Exusiai,"Chengdu, Sichuan, China",6,-1,-1,2024年8月20日,1,5.1,嘻嘻
76561199412681564,https://steamcommunity.com/profiles/76561199412681564/,爱坤坤的坤,,2,-1,-1,2024年8月20日,0,16.6,难度太高，没玩过类似游戏的玩家不建议入手，新手毫无体验感，不如玩元神
76561198800954097,https://steamcommunity.com/profiles/76561198800954097/,鼻屎拌饭三分熟,"Changsha, Hunan, China",7,4,87,2024年8月20日,1,9.0,对喜欢中国文化西游文化的玩家来说这是别的游戏无法给的
76561198447131646,https://steamcommunity.com/profiles/76561198447131646/,束雪,,7,5,31,2024年8月20日,0,6.1, 手残党误入 其他没事
76561198979614250,https://steamcommunity.com/profiles/76561198979614250/,一个帅帅的孩子,China,7,7,96,2024年8月20日,1,14.0,好玩
76561198409355021,https://steamcommunity.com/profiles/76561198409355021/,梅尔梅,,6,-1,-1,2024年8月20日,0,1.3,卡死好几次，前几次在片头二郎神cg那里，只有声音画面不动，后面就换兼容模式了就好了。然后到开头两个小狼妖那里，打完过后跳几下又卡死，重新启动过后还是这样，我看了我驱动全是最新，正常稳定在90帧左右也不是硬件的问题，到底哪里出了问题？
76561199380627345,https://steamcommunity.com/profiles/76561199380627345/,wjk1360892854,,5,5,33,2024年8月20日,1,6.0,好玩
76561199170730322,https://steamcommunity.com/profiles/76561199170730322/,希克Xike,China,5,5,48,2024年8月20日,1,11.4,很满意的中配，豪玩
76561198159056279,https://steamcommunity.com/profiles/76561198159056279/,Fox,,-1,-1,-1,2024年8月20日,0,11.1,官方能優化一下嗎 1.9 小時全卡死序章 我閉眼也能打二郞神
76561199010801684,https://steamcommunity.com/profiles/76561199010801684/,simple🇨🇳,"Zhoukou, Henan, China",8,6,53,2024年8月20日,0,11.7,优化垃圾国产也就那样不如只狼
76561198434845011,https://steamcommunity.com/profiles/76561198434845011/,W00t,China,7,6,64,2024年8月20日,1,3.9,无需多言
76561198847944489,https://steamcommunity.com/profiles/76561198847944489/,大西瓜,,6,5,28,2024年8月20日,0,2.3,免费获取的产品我不闪退 差评纯碎就是恶心猴孝子的 反正孝子会说花钱买的为啥不能差评
76561198798284336,https://steamcommunity.com/profiles/76561198798284336/,Drink_Wine,,14,8,150,2024年8月20日,1,13.4,好玩爱玩爽玩
76561198817027792,https://steamcommunity.com/profiles/76561198817027792/,theSol11,"London, City of, United Kingdom (Great Britain)",9,-1,-1,2024年8月20日,0,0.5,免费获取的产品我玩过几款魂类游戏，这款游戏让我感觉很像只狼，打斗的感觉还没有只狼的好，在加上游戏配音感觉和角色说话嘴对不上。是不是作者的灵感来自魂类游戏？宣传做的很到位很好，这是帮外国人恰烂钱。这条评论会被隐藏是对的。
76561198832890047,https://steamcommunity.com/profiles/76561198832890047/,Stupid Flanders,,10,7,88,2024年8月20日,0,1.1,呵呵 就这？ 不如战神一根毛  果断退款等学习版
76561198214569643,https://steamcommunity.com/profiles/76561198214569643/,rush b no stop,,-1,-1,-1,2024年8月20日,0,2.7,战斗和交互相当出色，画面优秀，地图设计一坨，剧情一坨阴谋论真不太行。
76561199522770833,https://steamcommunity.com/profiles/76561199522770833/,02,,-1,-1,-1,2024年8月20日,1,11.9,6
76561198445407109,https://steamcommunity.com/profiles/76561198445407109/,理塘の烟悪魔,,10,6,32,2024年8月20日,1,9.9,你曾在西奈沙漠骑过战马；在欧洲海洋当过海盗；在美国经历战火纷飞；在埃及做过无声刺客。最终，你回到东方家乡，做一回自己的英雄。戴上这金箍，一曲《云宫迅音》奏罢，《敢问路在何方》！
76561199002780320,https://steamcommunity.com/profiles/76561199002780320/,谢伊米,"Los Angeles, California, United States",7,-1,-1,2024年8月20日,1,4.9,黑熊精我日你妈
76561198384277552,https://steamcommunity.com/profiles/76561198384277552/,Ash_Chin,,7,4,45,2024年8月20日,1,11.2,冲就完了
76561199005308198,https://steamcommunity.com/profiles/76561199005308198/,2268325074,,4,3,13,2024年8月20日,1,8.1,好玩，但是对于手残党可能不太友好，黑风山打了五个小时还卡在白衣
76561198430888829,https://steamcommunity.com/profiles/76561198430888829/,Mengkey,,9,-1,-1,2024年8月20日,0,3.4,1.游戏难度对我来说太高了，有一个失误被敌人打倒地后，猴子就站不起来了，最后起连锁反应，被按在地上直到打死，站都站不起来2.不可以调整游戏难度，卡关之后还不可以跳关，死了之后必须要从土地公那重新开始，你是要等我刷小怪等级把等级刷上去直到能打过吗？3.猴子倒地后或者被敌人打中后，猴子是懵逼的，要过一会才能反应，不按B按键就是一直站在那挨打，那点血量能抗几下4.优化不行，前面的性能测试工具出了个寂寞，按性能测试的能有90来帧，实际玩的时候要减半，测了个寂寞。还有很多bug和闪退
76561198404068855,https://steamcommunity.com/profiles/76561198404068855/,girlletsdoggie,,7,3,55,2024年8月20日,1,10.6,太好玩了，国产游戏之光
woyaodashige,https://steamcommunity.com/id/woyaodashige/,呀哈哈,,-1,-1,-1,2024年8月20日,0,10.9,整体游玩体验只有7分，情怀+1分，八分，最大的问题是地图引导太拉和场景美术和动态视角结合的不太好，剧本比较偏谜语人，并且完全没有代入感，感觉自己像是个工具人摄像头，战斗流程基本就是BOSSRUSH，其他方面都是中规中矩。想支持的放心买，要不建议等打折。玩到第三章了，地图设计和引导在后续大地图的探索下极其影响游戏体验，什么时候改好，什么时候改回好评
76561198849514827,https://steamcommunity.com/profiles/76561198849514827/,遥想猪瑾当年,China,11,7,70,2024年8月20日,0,4.4,傻逼游戏 连个地图也做不出来
76561198438257055,https://steamcommunity.com/profiles/76561198438257055/,十五岁天才高中美少狗Ki✩la·,China,6,4,32,2024年8月20日,1,4.5,大圣！大圣！大圣！
76561199021279167,https://steamcommunity.com/profiles/76561199021279167/,sølips,"Xiamen, Fujian, China",52,38,56,2024年8月20日,1,14.9,用心做游戏用脚写数值
76561198355418336,https://steamcommunity.com/profiles/76561198355418336/,Flyfish,"Zhumadian, Henan, China",9,4,83,2024年8月20日,0,10.3,求你了游戏开头给点战斗系统引导吧，我打了两个小时都不知道棍势和重攻击关系，还得找专门视频解析，点了天赋壮怀，天赋展棍点了，跑棍蓄力看棍势满了打出一棍也没看见回血效果，是这个天赋重棍不能回血？？还有闪退，但原因未知。。。。
76561198293542387,https://steamcommunity.com/profiles/76561198293542387/,坤坤爆,China,89,46,346,2024年8月20日,1,2.3,好好好，打破顽空须悟空
76561199404793518,https://steamcommunity.com/profiles/76561199404793518/,牢大,"Anhui, China",3,3,16,2024年8月20日,1,18.6,太过完美
76561198849900991,https://steamcommunity.com/profiles/76561198849900991/,无敌暴龙战士,"Jinan, Shandong, China",6,3,27,2024年8月20日,1,11.1,国产之光
Yuuran,https://steamcommunity.com/id/Yuuran/,雨染,,25,27,94,2024年8月20日,0,0.6,狗屎优化，别人隔壁rx588在1080全中补帧能够80帧哥们的rx6500xt在726p序章才25帧，远景才能50帧我正常帧数测试还能全中75采样来个110帧，实战连1/5都不到而且过完序章就闪退，别人3060序章也过完照样闪退闪退完怎么办？重打，打到那，再闪退，你要哥们坐500年赛博牢？还是说所谓标准版等于只有20分钟的序章？如果标准版等于只有20分钟，那对不起了，你能拥有我的钱也只有不到1小时
76561199114301835,https://steamcommunity.com/profiles/76561199114301835/,Eyopace,,5,4,89,2024年8月20日,0,1.2,实话实说 这个半成品我是支持不了一点 形容一下就是菜刚配好没下锅就端上来了 说人话就是私人吃的 战斗手感依托 不配我四年多的等待 剧情也就CG看得过去（虽然30帧）那人物动作模型僵硬的就像刚从头上把镇尸符拿下来一样 还有更抽象的是 啃臭是跳跃 空格是闪避 闪避还只有前后没有左右 咋 制作组是把左右手都给剁了吗
76561198409953106,https://steamcommunity.com/profiles/76561198409953106/,Ciallo～（∠・ω〈 )⌒☆,,8,5,57,2024年8月20日,1,9.7,杨奇英高小时候家里不用砖砌墙，都是空气墙杨奇英高出门上厕所，门不能从这一侧打开杨奇英高小时候上学路上迟到了，被校长副校长教导主任年级主任四个人站在屋顶上拿着火弩狂射我要给你们讲一个尤卡小时候在村口上厕所被火焰弩射爆的故事
wslp,https://steamcommunity.com/id/wslp/,嗨嗨嗨,"Hongan, Hubei, China",6,-1,-1,2024年8月20日,1,18.5,我的大圣嘿嘿嘿  大圣嘿嘿
76561198451485371,https://steamcommunity.com/profiles/76561198451485371/,8911394,,-1,-1,-1,2024年8月20日,0,13.8,放弃这游戏了 应该支持国产的 画面很好 手残党被难度劝退了 而且游戏没有地图 3D游戏没地图我还是路痴 打死个怪转一圈不知道该往哪里走了 有时候一条路来来回回跑好多趟 什么脑回路的策划能想出不给地图的 打到第二章了第一章还有俩BOOS没打 我只是想开开心心玩剧情 不想一直被虐 非常非常不适合新手或者手残党和路痴
76561198143000160,https://steamcommunity.com/profiles/76561198143000160/,Pipita,"Ningbo, Zhejiang, China",13,-1,-1,2024年8月20日,1,10.0,年度游戏，无需多言。
76561198890017502,https://steamcommunity.com/profiles/76561198890017502/,队友比敌人还危险,,-1,-1,-1,2024年8月20日,0,13.0,做的什么玩意，技能不能切换，硬读技能，打完还有二阶段，没法玩
76561198338164965,https://steamcommunity.com/profiles/76561198338164965/,Joao,"Chongqing, China",19,17,58,2024年8月20日,1,14.6,哪个中国男人不爱猴哥呢
76561198810088631,https://steamcommunity.com/profiles/76561198810088631/,Neo,"Yiyang, Hunan, China",28,23,74,2024年8月20日,1,6.9,猴哥来了
76561198099937366,https://steamcommunity.com/profiles/76561198099937366/,未闻花名s,China,8,-1,-1,2024年8月20日,1,9.4,。。。。。。。。。。。。。。。。。。。。。。
lyr04220120,https://steamcommunity.com/id/lyr04220120/,卧栏听雨眠,"Harbin, Heilongjiang, China",11,9,124,2024年8月20日,1,6.1,从四年前的第一支实机视频，到今年的正式发布，这四年，我已经等了太久。发售的前一天晚上，纵使我特意吃了两粒睡安胶囊，睡前什么也没干听了半天轻音乐，但终究还是失眠了。日后想来，今晚恐怕是近年来最难忘的一个夜晚，论坛的黑猴版挂着好几个失眠的帖子，许多人在不同的地方因为同一件事而失眠。8.20这个日子，已经成为了中国游戏史上最重要的一天。道阻且长，且行且看，重要的不是取到真经，而是走在去往灵山的路上，愿我们都能实现我们心中那最初的梦想。
76561198312901184,https://steamcommunity.com/profiles/76561198312901184/,woodheadz,,-1,-1,-1,2024年8月20日,1,9.7,太棒了，完美戳中g点，没玩过这么帅的游戏！！！！
76561199323236981,https://steamcommunity.com/profiles/76561199323236981/,无趣之鱼,"Changsha, Hunan, China",10,8,45,2024年8月20日,1,5.3,猴哥无敌
76561199024091454,https://steamcommunity.com/profiles/76561199024091454/,低  调  的  神,,36,11,54,2024年8月20日,1,12.8,再别说，我已经拉满了
76561198191032437,https://steamcommunity.com/profiles/76561198191032437/,singledog,China,10,6,119,2024年8月20日,1,14.1,还不错，支持一下，希望能加入地图引导，加强A卡的优化虽然我是N卡。
76561199538827759,https://steamcommunity.com/profiles/76561199538827759/,落水之殇,,3,-1,-1,2024年8月20日,1,11.5,真的算是一部优秀的游戏，画质真的是电影级别的，打击感强，动作真的好，希望今年能拿下TGA
HtcOP49,https://steamcommunity.com/id/HtcOP49/,HtcOP,,11,9,85,2024年8月20日,0,19.0,经济是极其拮据的  boss是全程霸体的 你是脆皮的 武器是死贵的 闪避是cd的 地图指引几乎没有 你除了画面音乐还能有啥好啊  这真的得给差评了
76561198283459696,https://steamcommunity.com/profiles/76561198283459696/,干了这碗Whisky,China,19,-1,-1,2024年8月20日,1,17.4,感觉还是偏简单，要是能再难些就好了
76561199045240179,https://steamcommunity.com/profiles/76561199045240179/,voTike,Vatican City State (Holy See),28,37,141,2024年8月20日,1,6.3,好玩，好看，好帅
76561198965379436,https://steamcommunity.com/profiles/76561198965379436/,长期素食,,7,6,35,2024年8月20日,0,5.0,手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？手柄宁愿空一个键什么功能都没有也不给自定义按键？？？
76561198343311165,https://steamcommunity.com/profiles/76561198343311165/,Just Call Me Five,,10,7,260,2024年8月20日,0,16.3,给还没玩上的人的一点我的建议：华硕天选4（R7，4050），暂时没有遇到明显卡顿，无闪退问题。防具前期给的很多，3h就给你三套，豪华版防具在正常游玩一小段时间后就会被淘汰（单论防御力），感觉没生存压力的话不用急着更新防具，材料可以先攒着。不用到处找打坐点，第一张图随便转转就能找全，不用担心打坐点藏在犄角旮旯的地方。随意洗点，虽然加载时会有提示，但以防有的人没刷出这条提示前不敢随便加点。打差评仅仅是因为目前的好评都是清一色的抛开游戏具体内容的赞美。棍势是这个游戏最蠢的设计，按第一下重棍会消耗所有棍势，然后被打一下/翻滚躲一下就会被吞干净，更不要说重棍本身比命长的前摇。识破也挺蠢的，不说必须要垫轻棍了，挡了boss连招中的一刀甚至不能打断boss，只会让你把连招剩下的伤害吃满，虽然到虎先锋为止我还没见到那种一套十几下的连招。按键响应也不行，我用的xbox手柄，经常喝药喝不上，要不一喝喝两口，按RT再变身/定身也有点慢，有一次我想定身结果没按出来，死了复活了才弹出来按住RT的界面。打完第一回看到那么长的动画和卷轴我觉得还是下功夫的，现在看不如把这工夫用在优化战斗体验上。
elegantmystery,https://steamcommunity.com/id/elegantmystery/,MapoTofu,"Shanghai, Shanghai, China",9,-1,-1,2024年8月20日,1,6.6,吾乃齐天大圣！
76561199079686635,https://steamcommunity.com/profiles/76561199079686635/,大便超人,Hong Kong,4,3,23,2024年8月20日,1,11.7,牛逼就是卡死我
76561198195756209,https://steamcommunity.com/profiles/76561198195756209/,炎丶黄丶魂,"Changchun, Jilin, China",74,22,345,2024年8月20日,0,7.8,抢不到实体豪华版，焯！
76561198044152648,https://steamcommunity.com/profiles/76561198044152648/,Raven,"Bayern, Germany",24,25,264,2024年8月20日,1,8.0,完成度超高 除了打击感有点弱
76561198818795823,https://steamcommunity.com/profiles/76561198818795823/,158877566,,4,-1,-1,2024年8月20日,0,8.9,画面抖动，什么回事？
imcfk,https://steamcommunity.com/id/imcfk/,叶子飞扬,United States,150,248,19,2024年8月20日,0,0.5,屎
76561199098532633,https://steamcommunity.com/profiles/76561199098532633/,爱玩屎的阿拉蕾,China,38,38,85,2024年8月20日,1,1.9,吗喽重生之我要做齐天大圣都给我这个吗喽一点点鼓励吧我要变成齐天大圣  去拯救我的猴崽子们
76561199617935223,https://steamcommunity.com/profiles/76561199617935223/,肘可,,1,-1,-1,2024年8月20日,0,0.2,感觉不是太好玩呢
76561198986578362,https://steamcommunity.com/profiles/76561198986578362/,Last_Shinyruo7otto.,,43,44,271,2024年8月20日,0,10.9,拼尽全力无法战胜
76561198377086369,https://steamcommunity.com/profiles/76561198377086369/,DPL,"Wuhan, Hubei, China",18,14,81,2024年8月20日,0,14.7,动作游戏重要的是动作不是美术，这个游戏的动作系统有很大问题，连招不流畅，技能施放时间太长目前第三章浮屠界，宣传欺诈，说对标战神结果学魂游搞那么多恶心人的地图、粪怪，gs我干你木
76561199257310985,https://steamcommunity.com/profiles/76561199257310985/,茉莉奶绿,,18,16,56,2024年8月20日,1,15.2,今日呼唤孙大圣，只缘妖雾又重来
76561198406133755,https://steamcommunity.com/profiles/76561198406133755/,jjxlll,United States,30,-1,-1,2024年8月20日,0,7.0,"poor optimization. my gpu is 4080, all settings just high, no ray tracing. how can in certain situations the frame rate dropped significantly, so that i cannot even react to the basic monsters. ridiculous"
leonwongc,https://steamcommunity.com/id/leonwongc/,LeonWong,"Xuchang, Henan, China",59,41,930,2024年8月20日,1,11.7,P5：老子是天下第一！塞尔达：老子就是天！！黑猴：俺就是大闹天宫的齐天大圣！
76561198313378399,https://steamcommunity.com/profiles/76561198313378399/,⑨,,53,22,73,2024年8月20日,1,1.7,如果我觉得无不好玩，那一定是我的问题。
76561198104515006,https://steamcommunity.com/profiles/76561198104515006/,安拉不怕开水烫,"Wuhu, Anhui, China",11,9,70,2024年8月20日,0,1.0,进设置调整画面设置然后开测试会卡死在开始游戏 还有无处不在的空气墙是真的恶心 做一个踉跄的动作就完事了是吧 一群吹牛逼的舔狗 缺点一点不敢说？
76561198432631701,https://steamcommunity.com/profiles/76561198432631701/,Pitt,Canada,6,5,20,2024年8月20日,0,1.0,垃圾。6850xt打了四次二郎神，每次最后给我干黑屏。现在开机识别不到显卡了😓
76561198982606687,https://steamcommunity.com/profiles/76561198982606687/,p0rnhu6,,10,9,56,2024年8月20日,1,17.8,爽！！！！rtx3060laptop   2.5k全超高，稳90帧what can I say？
76561198223203452,https://steamcommunity.com/profiles/76561198223203452/,cuan,,10,7,88,2024年8月20日,0,1.5,85分钟崩溃8次，打了5遍杨戬，好不容易看到第一个boss血条的，刚亮血条就卡死，我今年刚换的2023拯救者r9000p不至于全中画质都带不动吧，一上午85分钟啥也没玩到，看了5遍杨戬，每次卡的地方还都不一样，我真坚持不下去了，虽然不想给差评，但是还是先点个踩吧，毕竟我也没用别的反馈渠道了
dercchhlion,https://steamcommunity.com/id/dercchhlion/,Queen,,4,-1,-1,2024年8月20日,1,9.0,13 14 4090 报显存溢出的去更新bioskeep it up
76561198839517063,https://steamcommunity.com/profiles/76561198839517063/,Lucy,"Beijing, China",9,8,74,2024年8月20日,0,1.5,难度太高，并且没有难度调节，体验太差
76561198988122073,https://steamcommunity.com/profiles/76561198988122073/,Plastic Icecream,,26,17,225,2024年8月20日,0,1.3,修修你那铸币bug吧，你猜猜开头打个二郎神够给你几分？
